National Provider Identifier,Organization Name,Credentials,Gender,Entity Code,City,Zip Code,State Label,State Code,Country Code,Provider Type Label,Provider Type,Medicare Participation,Place of Service,HCPCS Code,HCPCS Description,HCPCS Drug Indicator,Number of Services,Number of Medicare Beneficiaries,Number of Medicare Beneficiary/Day Services,Average Medicare Allowed Amount,Standard Deviation of Medicare Allowed Amount,Average Submitted Charge Amount,Standard Deviation of Submitted Charge Amount,Average Medicare Payment Amount
1104934017,LUGO-MIRO,MD,1,1,KINGWOOD,77339,27,TX,US,38,Pediatric Medicine,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,370,187,370,70.64,0,75,0,43.32
1417153651,BISGROVE,MD,2,1,OREGON,535751003,23,WI,US,2,Family Practice,Y,O,90662,Vaccine for influenza injection,Y,12,12,12,30.92,0,46,0,30.92
1124108147,RAMCHARAN,MD,1,1,NEW YORK,100371802,13,NY,US,19,General Surgery,Y,F,99212,"Established patient office or other outpatient visit, typically 10 minutes",N,44,34,44,27.78,0,111.05,0.3,21.21
1073776373,CHOU,MD,2,1,BOWLING GREEN,421048793,41,KY,US,1,Internal Medicine,Y,F,99220,Hospital observation care typically 70 minutes,N,23,23,23,168.16,0.48,586.91,66.07,134.53
1033128459,MCDANIEL,PA-C,2,1,GIG HARBOR,983325813,2,WA,US,8,Physician Assistant,Y,O,73030,"X-ray of shoulder, minimum of 2 views",N,19,15,19,27,0,73,0,20.46
1477669141,EDALATI,MD,1,1,LENEXA,662191399,8,KS,US,1,Internal Medicine,Y,O,99215,"Established patient office or other outpatient, visit typically 40 minutes",N,39,33,39,131.65,0,170,0,100.05
1184860983,SQUIERS,ANP-BC,2,1,PORTLAND,972394501,19,OR,US,4,Nurse Practitioner,Y,F,99203,"New patient office or other outpatient visit, typically 30 minutes",N,18,18,18,59.83,0,237,0,47.23
1669402459,VATTIGUNTA,MD,1,1,BELLE GLADE,334304911,1,FL,US,1,Internal Medicine,Y,F,93010,Routine electrocardiogram (EKG) using at least 12 leads with interpretation and report,N,18,17,18,8.97,0,24,0,7.18
1669669974,CARTER,PA-C,1,1,WEST MONROE,712923751,22,LA,US,8,Physician Assistant,Y,F,99284,"Emergency department visit, problem of high severity",N,141,136,141,93.77,0,556.34,70.4,72.98
1114918802,JUE SMITH,OD,2,1,SAN RAMON,945834741,11,CA,US,11,Optometry,Y,O,92014,"Eye and medical examination for diagnosis and treatment, established patient, 1 or more visits",N,25,25,25,137.37,4.36,164,9.8,82.94
1942294160,PAUCH-MCNAMARA,MD,2,1,FLEMINGTON,88224600,5,NJ,US,2,Family Practice,Y,O,G0438,"Annual wellness visit; includes a personalized prevention plan of service (pps), initial visit",N,46,46,46,185.08,0,190,0,181.06
1326066895,FLOYD,MD,1,1,CARROLLTON,301173802,36,GA,US,2,Family Practice,Y,O,99203,"New patient office or other outpatient visit, typically 30 minutes",N,14,14,14,99.52,0,140,0,62.56
1033318993,SELTZER,DC,1,1,ALTAMONTE SPRINGS,327016835,1,FL,US,43,Chiropractic,Y,O,98941,"Chiropractic manipulative treatment, 3 to 4 spinal regions",N,391,41,390,32.81,2.15,32.81,2.15,24.94
1740268945,"FIGUEROA, JR.",MD,1,1,CUMBERLAND,215023794,4,MD,US,30,Neurosurgery,Y,O,99203,"New patient office or other outpatient visit, typically 30 minutes",N,83,83,83,107.47,0,192,0,84.21
1295998599,WEBB,O,1,1,LEXINGTON,405360001,41,KY,US,12,Nephrology,Y,F,99223,"Initial hospital inpatient care, typically 70 minutes per day",N,51,49,51,184.09,0,377.25,2.49,147.27
1063707354,PASULA,MD,2,1,MOORESVILLE,281178811,6,NC,US,1,Internal Medicine,Y,F,99233,"Subsequent hospital inpatient care, typically 35 minutes per day",N,119,33,119,95.33,6.18,102.05,20.58,76.27
1396958237,AYOUB,MD,1,1,FOUNTAIN VALLEY,927087505,11,CA,US,1,Internal Medicine,Y,F,99223,"Initial hospital inpatient care, typically 70 minutes per day",N,253,204,253,209.76,0,449.04,10.8,166.51
1578655114,SKYHAR,MD  F.A.C.S.,1,1,ENCINITAS,920245143,11,CA,US,20,Orthopedic Surgery,Y,O,99204,"New patient office or other outpatient visit, typically 45 minutes",N,47,47,47,163.41,0,278.84,0,128.35
1891726048,BREITUNG,MD,2,1,LAS VEGAS,877014328,34,NM,US,1,Internal Medicine,Y,O,90656,"Vaccine for influenza injection into muscle, patient 3 years and older",Y,37,36,37,12.39,0.01,25,0,12.39
1972508349,HOPPER,PA-C,2,1,ASHEVILLE,288031700,6,NC,US,8,Physician Assistant,Y,O,85025,"Complete blood cell count (red cells, white blood cell, platelets), automated test",N,75,72,75,11.01,0.03,11.01,0.03,11.01
1972599652,TOROSOFF,MD,1,1,ALBANY,122083412,13,NY,US,14,Cardiology,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,26,23,26,67.28,0,176,0,47.61
1750465910,MILLER,MD,1,1,VENICE,342854133,1,FL,US,2,Family Practice,Y,O,99211,"Established patient office or other outpatient visit, typically 5 minutes",N,561,60,561,19.51,0,19.99,0.11,13.71
1104826973,LEE,MD,1,1,MARINE CITY,480391680,3,MI,US,1,Internal Medicine,Y,O,36415,Insertion of needle into vein for collection of blood sample,N,94,53,94,3,0,8,0,3
1346235116,FEENEY,MD,1,1,EDWARDS,81632,37,CO,US,2,Family Practice,Y,O,83036,Hemoglobin A1C level,N,58,48,58,13.75,0,37,0,12.89
1164421970,DUFFY,MD,1,1,SEILING,73663,26,OK,US,2,Family Practice,Y,F,99308,"Subsequent nursing facility visit, typically 15 minutes per day",N,144,39,144,61.92,0,70.07,0.83,49.27
1053384750,RICHARDSON,O,1,1,BALTIMORE,212231558,4,MD,US,1,Internal Medicine,Y,O,99308,"Subsequent nursing facility visit, typically 15 minutes per day",N,930,123,930,69.93,0,120.05,0.49,55.67
1750319562,GARMAN,D.O.,1,1,SANDUSKY,448705390,31,OH,US,1,Internal Medicine,Y,O,Q2038,"Influenza virus vaccine, split virus, when administered to individuals 3 years of age and older, for intramuscular use (fluzone)",Y,178,177,178,12.38,0.56,22,0,12.32
1083630750,PARKER,MD,2,1,LOUISVILLE,402023229,41,KY,US,58,Gynecological/Oncology,Y,F,99231,"Subsequent hospital inpatient care, typically 15 minutes per day",N,61,26,61,36.13,0.18,78.17,3.67,28.15
1427215557,HINESTROSA,MD,1,1,ALTAMONTE SPRINGS,327017853,1,FL,US,27,Infectious Disease,Y,O,G0009,Administration of pneumococcal vaccine,N,15,15,15,23.78,0,30,0,23.78
1245549435,DAVIS,APRN,2,1,ANDERSON,296217915,39,SC,US,4,Nurse Practitioner,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,451,415,451,56.2,0,90,0,44.25
1154694602,PRESCOTT,CRNA,1,1,CLINTON,207353358,4,MD,US,7,CRNA,Y,F,142,Anesthesia for lens surgery,N,18,17,18,96.81,19.96,472.26,97.37,77.45
1083663173,THROWER,MD,1,1,WESTFIELD,7090,5,NJ,US,20,Orthopedic Surgery,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,204,166,204,78.54,0,95,0,59.36
1427229574,RATLIFF,O,1,1,RICHLANDS,246412055,21,VA,US,7,CRNA,Y,F,810,Anesthesia for procedure on small bowel using an endoscope,N,66,65,66,97.66,21.94,132.47,32.36,78.13
1194765479,LEE,MD,1,1,BURBANK,915054809,11,CA,US,16,Emergency Medicine,Y,O,96372,"Injection into tissue or muscle for therapy, diagnosis, or prevention",N,13,11,12,15,0,15,0,11.08
1437161379,STEVENS,MD,1,1,SALT LAKE CITY,841211372,35,UT,US,1,Internal Medicine,Y,O,96372,"Injection into tissue or muscle for therapy, diagnosis, or prevention",N,177,31,177,22.69,0,37,0,15.68
1215994587,WIGERT,MD,1,1,SPOKANE,99204,2,WA,US,1,Internal Medicine,Y,O,81003,Automated urinalysis test,N,226,205,226,3.18,0,5.04,0.21,3.17
1760656391,BLEDSOE,MD,1,1,SALT LAKE CITY,841320001,35,UT,US,16,Emergency Medicine,Y,F,99284,"Emergency department visit, problem of high severity",N,30,30,30,113.78,0,288.29,4.7,85.43
1720383680,NICELY,PA-C,2,1,LEXINGTON,244502455,21,VA,US,8,Physician Assistant,Y,O,99203,"New patient office or other outpatient visit, typically 30 minutes",N,13,13,13,87.3,0,144,0,36.31
1386886398,BAIRAGI,MD,1,1,SAINT PAUL,551032101,20,MN,US,1,Internal Medicine,Y,F,99233,"Subsequent hospital inpatient care, typically 35 minutes per day",N,408,197,408,97.47,0,220.82,1.25,77.23
1528027018,STRANG,P.A.-C,2,1,BALTIMORE,212365908,4,MD,US,8,Physician Assistant,Y,O,99203,"New patient office or other outpatient visit, typically 30 minutes",N,17,17,17,95.63,0,187,0,73.45
1881766905,MCGREGOR,O,1,1,NEW YORK,100323729,13,NY,US,1,Internal Medicine,Y,F,99232,"Subsequent hospital inpatient care, typically 25 minutes per day",N,71,27,71,76.65,0,200,0,59.9
1568438208,EVANS,MD,1,1,BALTIMORE,212283632,4,MD,US,9,Geriatric Medicine,Y,F,99308,"Subsequent nursing facility visit, typically 15 minutes per day",N,141,56,141,69.93,0,69.93,0,55.84
1922210723,SCHUSTER,PA-C,2,1,YANKTON,570783306,46,SD,US,8,Physician Assistant,Y,O,96372,"Injection into tissue or muscle for therapy, diagnosis, or prevention",N,21,12,21,20.17,0,43,0,13.83
1679518666,DAVIS,CRNA,1,1,PALATKA,321773810,1,FL,US,7,CRNA,Y,F,810,Anesthesia for procedure on small bowel using an endoscope,N,206,205,206,131.76,35.83,323.9,205.23,102.23
1891934246,SOTO,D.O.,2,1,MIAMI,331265683,1,FL,US,2,Family Practice,Y,O,99212,"Established patient office or other outpatient visit, typically 10 minutes",N,42,30,42,45.9,0,57,0,34.97
1316947666,DEAN,MD,1,1,DESOTO,751152019,27,TX,US,42,Obstetrics/Gynecology,Y,O,G0101,Cervical or vaginal cancer screening; pelvic and clinical breast examination,N,60,60,60,37.77,0,104,0,37.77
1093754939,TRUXILLO,MD,1,1,CHALMETTE,700431734,22,LA,US,2,Family Practice,Y,O,81003,Automated urinalysis test,N,29,25,29,3.18,0,6.76,0,3.18
1013908086,CHAPPELL,MD,1,1,STATESBORO,304580858,36,GA,US,14,Cardiology,Y,O,99214,"Established patient office or other outpatient, visit typically 25 minutes",N,553,227,553,93.9,0,218.11,18.46,67.58
1639163439,DAVIS,MD,1,1,DANBURY,68104114,28,CT,US,1,Internal Medicine,Y,O,G0438,"Annual wellness visit; includes a personalized prevention plan of service (pps), initial visit",N,12,12,12,178.15,0,215,0,178.15
1598788721,HOLMES,MD,2,1,CONVERS,30012,36,GA,US,21,Radiation Oncology,Y,O,36415,Insertion of needle into vein for collection of blood sample,N,164,104,164,3,0,21,0,3
1689761314,NOBLE,MD,1,1,AKRON,443338320,31,OH,US,20,Orthopedic Surgery,Y,F,73560,"X-ray of knee, 1 or 2 views",N,48,39,40,9.58,0,20,0,7.34
1568461960,PATE,MD,1,1,NEWPORT,721123551,12,AR,US,19,General Surgery,Y,F,99232,"Subsequent hospital inpatient care, typically 25 minutes per day",N,155,76,152,65.61,0,158,0,52.04
1649211145,PUBLIX SUPER MARKETS INC,O,3,2,OCOEE,347614752,1,FL,US,10,Mass Immunization Roster Biller,Y,O,90662,Vaccine for influenza injection,Y,38,38,38,30.92,0,30.92,0,30.92
1851449029,LUM,MD,2,1,SAN ANTONIO,782293931,27,TX,US,9,Geriatric Medicine,Y,O,81003,Automated urinalysis test,N,17,15,17,3.18,0,10,0,3.18
1811988165,PETROCELLI,D.P.M.,1,1,NAPLES,341128715,1,FL,US,34,Podiatry,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,824,471,824,74.59,0,85,0,54.89
1023069580,MORRISON,MD,1,1,SPARTANBURG,293012607,39,SC,US,2,Family Practice,Y,O,99215,"Established patient office or other outpatient, visit typically 40 minutes",N,15,15,15,130.53,0,139.64,18.97,92.93
1861689572,TAN,MD,2,1,AMARILLO,791064015,27,TX,US,2,Family Practice,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,58,47,58,66.92,0,80,0,46.8
1083791651,BHUTTO,MD,1,1,BELLEVILLE,622265366,9,IL,US,24,Pulmonary Disease,Y,F,99222,"Initial hospital inpatient care, typically 50 minutes per day",N,86,80,86,136.35,0,246,0,106.45
1215921069,GALANIS,O,1,1,SAINT LOUIS,631194405,16,MO,US,15,Ophthalmology,Y,O,99214,"Established patient office or other outpatient, visit typically 25 minutes",N,67,66,67,101.55,0,109.18,12.24,63.56
1265434443,GOODMAN,MD,1,1,OMAHA,681312806,30,NE,US,6,Neurology,Y,F,99205,"New patient office or other outpatient visit, typically 60 minutes",N,13,13,13,151.96,0.74,390,0,96.61
1003880592,LAREW,MD,1,1,IOWA CITY,522406622,18,IA,US,1,Internal Medicine,Y,O,90656,"Vaccine for influenza injection into muscle, patient 3 years and older",Y,49,49,49,12.4,0.01,17,0,12.4
1992903488,ISAWI,MD,1,1,FREEPORT,610324864,9,IL,US,15,Ophthalmology,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,372,215,372,68.07,0,99,0,45.83
1265401335,GOLDSTEIN,MD,1,1,SKOKIE,600761356,9,IL,US,1,Internal Medicine,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,289,190,289,75.8,0,132,0,52.56
1093788457,KRSTEVSKI,MD,1,1,LOGANSPORT,469471528,17,IN,US,16,Emergency Medicine,Y,F,99285,"Emergency department visit, problem with significant threat to life or function",N,549,523,549,161.79,4.7,903.08,96.61,126.23
1447229182,ORLOFF,DO,2,1,PHILADELPHIA,191064109,15,PA,US,2,Family Practice,Y,O,Q2037,"Influenza virus vaccine, split virus, when administered to individuals 3 years of age and older, for intramuscular use (fluvirin)",Y,31,30,31,13.88,0.2,25,0,13.88
1033152244,GUTKIN,MD,1,1,LIVINGSTON,70394802,5,NJ,US,12,Nephrology,Y,O,99215,"Established patient office or other outpatient, visit typically 40 minutes",N,18,18,18,155.04,0,161.27,7.8,118.77
1518042035,DAVE,D.O.,1,1,MISSOURI CITY,77459,27,TX,US,1,Internal Medicine,Y,O,G0008,Administration of influenza virus vaccine,N,31,31,31,22.51,0,25,0,22.51
1972695534,BENNETT,RPA-C,2,1,WILLIAMSVILLE,142215947,13,NY,US,8,Physician Assistant,Y,O,Q2038,"Influenza virus vaccine, split virus, when administered to individuals 3 years of age and older, for intramuscular use (fluzone)",Y,34,34,34,12.68,0.63,30,0,12.68
1467497222,HASHMI,MD,1,1,RICHLAND,993543300,2,WA,US,40,Psychiatry,Y,F,90801,Psychiatric interview for diagnosis,N,23,23,23,118.34,0,300,0,83.33
1396960316,RAMSEY,MD,2,1,LEXINGTON,405091888,41,KY,US,23,Dermatology,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,111,92,111,65.34,0,82,0,47.14
1558364885,RANCIER,MD,1,1,CICERO,130393504,13,NY,US,2,Family Practice,Y,O,99211,"Established patient office or other outpatient visit, typically 5 minutes",N,66,53,66,18.59,0,30,0,12.46
1972606614,"VIRGINIA CVS PHARMACY, L.L.C.",O,3,2,NORTH TAZEWELL,246309209,21,VA,US,10,Mass Immunization Roster Biller,Y,O,G0008,Administration of influenza virus vaccine,N,142,141,142,17.86,0.61,17.86,0.61,17.86
1730172297,BUTCHER,DO,2,1,RAINELLE,259621013,10,WV,US,2,Family Practice,Y,O,99204,"New patient office or other outpatient visit, typically 45 minutes",N,13,13,13,150.39,0,300,0,120.31
1851496624,DOOLEY,PT,1,1,CHATTANOOGA,37421,25,TN,US,25,Physical Therapist,Y,O,97140,"Manual (physical) therapy techniques to 1 or more regions, each 15 minutes",N,743,36,383,24.54,1.52,30,0,19
1700882594,MATUS,MD,2,1,BOWLING GREEN,434022603,31,OH,US,2,Family Practice,Y,F,99220,Hospital observation care typically 70 minutes,N,15,15,15,176.42,0,225,0,132.6
1811085889,SPEAR,MD,1,1,OAK LAWN,604532654,9,IL,US,35,Cardiac Electrophysiology,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,11,11,11,75.67,0.41,100.4,8.23,60.54
1790050607,MARLAR,CRNA,1,1,FLORENCE,356306033,24,AL,US,7,CRNA,Y,F,142,Anesthesia for lens surgery,N,52,49,52,65.22,3.9,304.62,24.35,52.17
1740383462,HOOK SUPERX LLC,O,3,2,BOONVILLE,476011567,17,IN,US,10,Mass Immunization Roster Biller,Y,O,Q2038,"Influenza virus vaccine, split virus, when administered to individuals 3 years of age and older, for intramuscular use (fluzone)",Y,64,64,64,12.33,0.52,12.44,0.58,12.33
1861554826,FROHSIN,MD,1,1,BIRMINGHAM,352051606,24,AL,US,1,Internal Medicine,Y,O,G0180,"Physician certification for medicare-covered home health  services under a home health plan of care (patient not present), including contacts with home health agency and review of reports of patient status required by physicians to affirm the initial impl",N,19,15,19,48.55,0,73,0,38.84
1093739500,ROBINSON,MD,1,1,YAKIMA,989026334,2,WA,US,19,General Surgery,Y,O,99204,"New patient office or other outpatient visit, typically 45 minutes",N,45,45,45,160.41,0,294.75,0,121.06
1124162433,ZAHARIAS,MD,1,1,ALABASTER,350078608,24,AL,US,42,Obstetrics/Gynecology,Y,O,G0202,"Screening mammography, producing direct digital image, bilateral, all views",N,38,38,38,123.13,8.18,161.13,16.48,119.84
1952517732,BURTON,D.O,2,1,ALTUS,735215731,26,OK,US,42,Obstetrics/Gynecology,Y,O,99212,"Established patient office or other outpatient visit, typically 10 minutes",N,42,21,42,38.61,0,89.9,0,27.21
1366554867,TOWBIN,MD,2,1,CHICAGO,606123218,9,IL,US,1,Internal Medicine,Y,F,99220,Hospital observation care typically 70 minutes,N,24,23,24,192.93,0,409,0,148.9
1114941374,REHMAN,MD,1,1,KISSIMMEE,347414924,1,FL,US,16,Emergency Medicine,Y,F,93010,Routine electrocardiogram (EKG) using at least 12 leads with interpretation and report,N,40,40,40,8.62,0,45.48,5.64,6.9
1740464189,KOOSHKABADI,MD,1,1,ATLANTA,303220001,36,GA,US,14,Cardiology,Y,F,93970,Ultrasound scan of veins of arms or legs including assessment of compression and functional maneuvers,N,15,15,15,33.74,0,171.25,0,26.99
1942238209,KNAPP,MD,2,1,SANTA CRUZ,950651709,11,CA,US,1,Internal Medicine,Y,F,99232,"Subsequent hospital inpatient care, typically 25 minutes per day",N,169,99,169,71.36,0,216,0,57.09
1093797854,BRAVO,MD,2,1,MERIDEN,6050,28,CT,US,2,Family Practice,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,23,11,23,75.67,0,101,0,59.22
1578551719,TYRRELL,MD,1,1,NAPERVILLE,605406557,9,IL,US,1,Internal Medicine,Y,O,90732,"Vaccine for pneumococcal polysaccharide for injection into muscle, patient 2 years or older",Y,14,14,14,63.32,3.88,85,0,63.32
1265422844,CASEY,MD,2,1,ELMHURST,601265068,9,IL,US,42,Obstetrics/Gynecology,Y,O,G0101,Cervical or vaginal cancer screening; pelvic and clinical breast examination,N,40,40,40,40.06,0,75,0,40.06
1174675268,HANSON,MD,1,1,COLUMBUS,432143912,31,OH,US,1,Internal Medicine,Y,F,99220,Hospital observation care typically 70 minutes,N,35,35,35,176.42,0,253,0,134.14
1841206117,FINCKEN,DO,1,1,AUSTIN,787313166,27,TX,US,2,Family Practice,Y,O,83036,Hemoglobin A1C level,N,19,16,19,13.75,0,44,0,13.75
1407876485,FACTORA,MD,1,1,FORT MYERS,339084602,1,FL,US,1,Internal Medicine,Y,O,85610,"Blood test, clotting time",N,346,66,346,5.56,0,31.5,0,5.56
1730151556,HOUGHTON,PAC,1,1,BELLOWS FALLS,51011489,52,VT,US,8,Physician Assistant,Y,O,71020,"X-ray of chest, 2 views, front and side",N,32,32,32,20.61,1.01,83,0,10.87
1881621407,PIZZANO,MD,1,1,BLOOMFIELD,7003,5,NJ,US,1,Internal Medicine,Y,F,99232,"Subsequent hospital inpatient care, typically 25 minutes per day",N,83,22,39,74.89,0,158.43,33.63,59.31
1588653141,AYRES,MD,1,1,KNOXVILLE,379162435,25,TN,US,14,Cardiology,Y,O,99215,"Established patient office or other outpatient, visit typically 40 minutes",N,20,17,20,131.16,0,244.4,15.92,96.84
1649238940,ROESSLER,MD,1,1,MILWAUKEE,532154330,23,WI,US,16,Emergency Medicine,Y,F,99284,"Emergency department visit, problem of high severity",N,85,85,85,110.51,0,443,0,80.7
1225084049,FOOTE,MD,1,1,WOODSTOCK,30188,36,GA,US,2,Family Practice,Y,O,93000,Routine EKG using at least 12 leads including interpretation and report,N,15,15,15,19.23,0,102.27,0.68,7.18
1902888050,KIM,MD,1,1,MOON TWP,151084318,15,PA,US,31,Gastroenterology,Y,F,99232,"Subsequent hospital inpatient care, typically 25 minutes per day",N,98,55,98,68.01,3.76,105,0,54.4
1750353447,KNOX,MD,2,1,LINCOLN,685102496,30,NE,US,26,Hematology/Oncology,Y,F,99231,"Subsequent hospital inpatient care, typically 15 minutes per day",N,100,61,100,35.96,0,70,0,28.77
1124066485,HARTWELL,PT,1,1,COLUMBUS,472014685,17,IN,US,25,Physical Therapist,Y,O,97110,"Therapeutic exercise to develop strength, endurance, range of motion, and flexibility, each 15 minutes",N,519,17,268,27.41,1.46,50,0,19.01
1912993262,HAWTHORN,DPM PC,1,1,HERMITAGE,370763422,25,TN,US,34,Podiatry,Y,O,99214,"Established patient office or other outpatient, visit typically 25 minutes",N,625,289,625,65.15,2.18,65.89,12.79,50.54
1033231915,TOY,MD,1,1,ROGERS,727581452,12,AR,US,32,Rheumatology,Y,O,99214,"Established patient office or other outpatient, visit typically 25 minutes",N,862,394,862,95.54,0.74,178,0,66.78
1194793331,GENTILE,MD,2,1,PHILADELPHIA,191405103,15,PA,US,16,Emergency Medicine,Y,F,93010,Routine electrocardiogram (EKG) using at least 12 leads with interpretation and report,N,76,74,75,8.94,0,30,0,7.15
1851398531,LANGILLE,MD,1,1,KANE,167359040,15,PA,US,2,Family Practice,Y,F,99233,"Subsequent hospital inpatient care, typically 35 minutes per day",N,67,24,35,96.14,11.47,114.54,3.79,76.91
1578560553,FINLEY,MD,1,1,WINFIELD,355945056,24,AL,US,5,Diagnostic Radiology,Y,F,73560,"X-ray of knee, 1 or 2 views",N,40,29,29,8.66,0,42,0,6.41
1477751691,ALBAY,MD,2,1,IRVINE,926183716,11,CA,US,1,Internal Medicine,Y,O,99214,"Established patient office or other outpatient, visit typically 25 minutes",N,297,115,297,114.97,0,170,0,87.45
1982624862,HARRINGTON,MD,1,1,MIDLOTHIAN,231136908,21,VA,US,1,Internal Medicine,Y,O,93000,Routine EKG using at least 12 leads including interpretation and report,N,24,21,24,18.59,0,45,0,14.87
1346231974,FINN,MD,2,1,BOSTON,21142517,7,MA,US,1,Internal Medicine,Y,F,99238,"Hospital discharge day management, 30 minutes or less",N,69,68,69,73.44,0,248.22,2.65,57.9
